Hash of previous block,pi,Sub Users,Step
daa1cc7f24f47666ab3848774e353e7dc5f11ee261d02ac6f8b8ee20ae037a66f1a92e3ddf2b09c7a7297cd62d49f746a4c6a8ff7e9f3292be0535be11553e43 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
7e602ec083517bd5abd4e31ad8c040f0f10619ca03baf615939540d98c50adacb1d06e9742008e2abd1006efacc11fe3bab502d2703a2887a57e768c38d90343 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,1,7
dec88ce0e40bb98ed6d54df60b5761cd43e6f1de17911bd952dcfcf8d1edcfc368d02a0f9cd03eea07170f2c9156b70560cec0d2038037391fad3c18c519eba8 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
4db42c7c47ac69a27166a3888bed30490323a491859f7cfb1f9d7cf9bb3670ad69efc91b5310e699061c1dbe58c9bcd412dbf0d8c24e2c84f4659602e4152b59 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
719317b6e548a8f43a9c6b84e9e361399f21eb09f7a1260382015b819b8e2316d05bbbbd73f28574819903325c00120f138f897ac3eb2e88c485b08884576dec , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
5e940e6e5bd467916da5f4f55383c1965cef6c73318590d755239593e79ee10b211babe8e14d07d0dda8200de750cce3b4e6405db3d376298d28f25e2c07779a , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
d8e4697341107871afc8165bd0bfc273c886301066d1fc8b64cda9c4bb0dcea83917400ae7d8ef0a5bcde28a4cdbb6ad5d2824884ef9620674196a8f9bd660b6 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
f04e2daae0e511637838ab0d14587aaecb869e01ce8044499219d0d395a21388ab3fee605fd8146808074288c2991fede514d52214fd212993c17c10468cb3db , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
f8e7a460999840e26ee71204d119ece7e58daa00de373522d1ed5d105a6d09a87cda4c634b18e2a13b2f4a23fd3a02661a5379cbf5229155ef37e4bc862f99c5 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
3dafd6b0cef791c5d4e01b6ab532ef2ee654fcb2c96e537f95fbff441875a3fb9b59fcf1b225709c1f63f042527558349c947cd3eaad0a7ea0f59381806e5b4e , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
e80f240b028c7af0f6d6a3aef62136a8872164dca752b21ea6745953b238ff5fc35bff72fc4457679798f396e2e03eb44b0e81902954ef8df8dc34559798b518 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
a6701d227e14d90229f499e4142f71b2449837cb43aace56da2c3c30287c633b9259aa0808d83b190db337d5abeaeabdf15a780795dc8341b2b0948a4ede55a0 , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
557611c544b9e8ebefc444e173255930d77289bd91469f40d4df480c14c7ef55d61e351103ec7529ff07efe1cc4f06e0cf9fc3a7653aa5062edb53b690e1e010 , b'28850030953825953415718472673536302357692434856824022764723873043969111123269' ,0,11
5c36cf6829d17eba6db983214f8231703122c67ffe00959401c87413decfe6e49ae6f8818ef41c522e5f54268252e43816a7c4f6a9d37341fc393c78b56716fa , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
ff834eaca897eeafaa93daab85a7ba11835012e30280a32a8413ec50f03d1c35544297b524c1300a0f59f94d0e04804377bbd4279b6d02063a2924721808e408 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,1,7
f597a6d396b342578b44594f5bed62c8a6dd4d809c8ca1b09cccc66b456fbcc81eb941c0e7d2ad06d46475e193ca52b8708df971c80e9932068e16a62fc90af5 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
b6f16da0fee984fa777203a56f643bedc60eba363c39b226feca4d6afc5765f4925ae780cbe8f9cd7aa1a1600d8048c2bd93609fb990a7e0728916aa142e4802 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
ad51230e816821b0ab59b0e6387aec53c3870010e1e22bba5e83c2fd368d6bfcedffb9733e7433c1be087ad7006101a6750b3c19a4d2521f7b421a6c7bc573c9 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
905a549fa1bbeaab828ca3e66819345fd8d9c29cc60b99533ff3e5fa204d044a46b8368e090e54e659c24bddf7db327b9bd4ed034949da93d4a61ba96714c353 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
b095d47f016131b3bde1f19cf5e732ffc0a4bf1d7afffd2a3bb21c46373a2c2c7d23b0ea70fd1edbd454244d33415a500b331216b9946ef6f8a44efd47ca22dd , b'26344119996284304698268592115961413868575251778590844159799235049215496952151' ,0,12
042a7b766209781724eb1f8335cc46644c10f3c84ca313ca2e562894315ac992abfa65f1b52497facc67720befd17a2fe53d75217af29291a1759f7077bc7c4c , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
a93a28319b13661d5a4ae14ca2615fd1649d53406e455c9559c9af47c92d845c74c5c307bacfec9ccd024b1557ec920538a983da267030a214d7e4eca9b35c5e , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
9b720128bb7b44388ada080e37ece0a3b1ed58aacc1ce6b380f8b0f64e4afd8317a038a348b730f7f1c86f0bbe4ef98ab8c0fd8ed23b23f5c049406b9518a1a6 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
5043172aaa308aaa3191c43a98b52eb479da563588a9652d65d765ed8a3c0b1cb542430b3e09c84fd4e6c2d05a7ea13b86a0c39ed583aa5481e58b76975c8e92 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
1f4577965a758c1c284694f16c9d446ee4c8bc702fb243bd8e7b583342cefe8c7c3636d69de3e4abdaf122fd99fea0f8bdbeaed29b04939f19417144c28c0eae , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
a260be0a058f1e923dc73c8e1a55a6562500f3a6a4d406b61a0637e36de9670f9bee336f4df91834b31956c7440e63ebf09c811d8cee146ee41becc9c097f368 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
98fbad717c0ab4f90778d9bc7cc57fa8a0b8a480b3fdbce22a5cf3ca50494e03750ce3c0ed124cacd7a5c8804b424ecb15430393efb61872b707a68cb26df0ab , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
c3202581e37477cdecaa123e108cf95bdbfd5f74824336477b03102610581fe80e99e94b4070b68f98ef94c15525ed0cf89c00959d7cb76c8736918b7b148386 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
787b44de4c0ee2cee5f0de431f3c82a93fe75cd7d0d5e8a4cbd1ef8968070fade75ab91e3888f4b344c4f50d2b5712af686f69dcf8d3f29071a3cfe06fc62ce9 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
3c5f96d6992ebff3afe714c9b93ee83a0ec54303d908695771c03eb750604b33d2270690dc9007b1185a09903e78770708c1a7d22b14b025d5deff04a4d6d804 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
ff726d49be1c464a39f9431528aaa4f0b43c81c39b2ca6530db40721bc766283f757a3151e34f87abaca0825a24eee9e06a6a0f51ad3b8303934d77ce34052bf , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,1,7
5f85112a16cfdd71334e158ffd3dc8db3ab01acfb28a491a4aacba1fc11c3e663c56e9c3d59167698c310b316406ef22e836cb6578eef39b6a735ebcaab8a699 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
674f1bd64419f668d51dc6f5cc291a9e1c4fe9c7e17448e6f2083d9c067d81edc8df9b61f7530f939f65ff3749cb9b02d6a4dc0f5c15c10bc2dd43b834965abe , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
3617c5072ab07c4fbbc2205ff2690e459f16862a0c620d7ef7aa1547251d9ffdda87171db498b869a852fcc5fca63d3ce3cadba18d5b53ee9634e5ab380c6c89 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
a77f5b2f2eb875c27002be4e775e9ad69d17e5122654a1ae75264b28f384ee36c4d603d3d83b517075583d17ab5c9276962d25ec38653391c1f855dd9933b4f5 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
a63e8d2e3847ccbe4f08c1168e8e58a604a198c19546bb052a4cfd89f826c4ff84f78e2d7e278de63c796df92206b15177d0b9f7a624bd36490aa90d4e5a16a0 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
d6fc78330e35f1567350c7e2a82cc2c81d4df051ebbfa046b747ab2e23e0807fecfb1dc9cd6f58bb59a88863847ed95bc17e13305970e75098a64ccb11db8c54 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
43025a56f56897c44bf242fb9877f6344c4f9decda3a172b5ce6579bf3827567cc97a4a1c959b130b3883707f470286d6993513221d8874105742179d66b2fb8 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
a16d7134c0ae5f34da21f050e19ff0caa135e0f7ea71eff0c61e0e636f23f427487c21eee24a385d010334e15449cabc3f9743686c09759f5f52eb2ff319e19a , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
10c49577580da1a5cf7f1c2cb049a80ddad4bc06071f126cea03ebd69460da07fc00d4a27a1c18bbb4be367e060d42e8e20bce9674489167295821df828b79f3 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
8b9c577b4451ebf0fe7655f06e4f861c45175ba9b7e1a2030357c90fe87d62842cbcfed7b7c14ea023cc31ba026df7fc4b4825c86b337e8a2e0413e82b5dcbd3 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
1a30369da16d43d13531bd96ef9316c13b93d709db82a4c19112a71d95536ea1eb1167245811e4a914cb4ed0dc4212ded770754d658a2cf706b8bc01c60ef2f1 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
77d60be7ae8ac5949cb80481ffe5d495152e69dba679171fb2fb2e2e7176b96c6bcf382c68bad6839b7b3ceb885e223666abb57bff30d83492b0319b54005639 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
46db0ac6d22ab450eb4ae8783d6e476fafc3d07889c6d9c6f7830a230950163fb0772eec5e5eb4ae55a26170cbe3abaa74e5e8a10a68514ff71311ddb3d243b8 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
d44ddb6fe89f784507a7472f6a177abe440178e5ce7f3dba799ae099416d58c6e70937a643f2b0bcfb9561c56ad7ec806ddd0dfa28d876abe57645572ae89252 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
e49d25fef1a7c46eb96972eef8c724cdc74d1c33511d515c78f5b92d12b606a192431f653f0439248c7260bac1c93b3b7db9f126d8918234d9d7e96b33c7aff3 , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
345a605445bf14b032ea5994e2405fe886268e8d1cbdf6fd67b10e35144171b0ca1b7fb4e593be26ac8d58b0eac23aaacfc5bd6a7220d45973a24625e78b4641 , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
21151505b053c621ef489fb5fef62367153f01b89fc74caa67d75c319f697c5fe5cbf4f65c4dfcdf0e58f19bc237745859a8269c7044ef0b8e0be073268d6c76 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
2669dc029d686b8587ade5f7c632e2b32b0b67d640c41cd06e806cdd6109743b3625f35a5154065b506d6437cd0c4dd6577ca3e7e624a02bf6f8a62669732a70 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
84cab44eebd8e2217056f713f1e1b87691062892db64076d76c7db3303745ad96c0d85892b0d3cab825f55416672c2b614e5def219f3ac01bde291e360ff46b1 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
6e0c66e39e7e43808708b2c510ef9c433403b91f05e755196ef5b0de010d839a09d40ca4d0c890a34cca9c70be2f96e235fb87359de71a0eb6aa83e161ec4a20 , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
83b0c7f1f904adde28ba575e22c0cf8b05ecefdc0e86f909861e2f107e131d9180a0dd74cc4fd48bd6933bfd28bd83d318f33de8a80f8f35548311fa2cee2c90 , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
52616e66dee7474ee677b2e66abd475ab606e2e7ebcc87ded7f8242dce1235a130179eb3d00b801af8694ebe0ff2e9d79a1508485a8c3e3a6b0080c93aa96791 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
cf50eab13212ded575f551913fd1062220f07e6e319086486627a18a9707cc902b90b73a1c243e31c9803800adb5d1a239a5fd53db8c59a6f6c47bdfa62d28ba , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
a543e3dcce3189976c453055bae99c39954ae9c49546332f2bd3d5d969414cbd37f651280f124cc6c8e1d040f4879b39e8cb69b7f2c963ae8880d375edee11f4 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
861eef7284958e4d5b4882f45b048fde1056e1611c34810ee7e7ecfcaf5356c49823665c395351271ed609066eaa50a8b02b7df77524e2e5e8c3f69297a0e7dc , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
0712f317c5ad6c0769a9cc582e31cd56f099c8166a0ff992df58a5c93cdbc901b9ebda175c98b1a81a40605c2ca322c09015617f3a91b2a510cb60774721a1d6 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
d6565cb9473aaf8c036bc2880e320cb7eabcf088ca952f752e8b23c0deb13887c15c2ddf0f6086ebf420a68f0757ae45190ff1ee09ad9cb6cd33dcc7691c6d64 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
55079eeecb4f89fb1e07e2c7f0d03bf35db185d44e32ca67d92ea1fd6e1453c16a36cd975938cf244bf72dbf82b6e401e437cd95049192e760d2876d153106b0 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
20b53e2f24e25f04b26d40b94404d5a0399a133d5f00c956da56262c6a6173a17457d8d66ee8af03eb5c9a9b19e38a3ebd566271e1b55a1649d67cd0e25fea68 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
7bc2145c3d6fd273b3bfd4fc05313d8687dc62a3599b91bd2cc7cc080d06f29e9955b8d4e56ab60f65ca7fa24256e0f77d10e86c72a4caa40503e18779a526dc , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
dd7903ca0d65444ba520932ba8f1a8760fcd012add1235af7f6dce7f47c778d216db78d11e6c056f8365dc45894bd99064ec014d8a7878366627a0cfc5b7226c , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
4df48036f4ff4f44450d4ce8979e98be8d16ff5eab8c7194f8e7154c139bb8f89f9e69abb83921f519fea1bc22b9b8c32d687ab55fd0cec91e2528fce540a2dd , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
d3533c507ec6e0d143f8d28a53357c42acd2643e28c529e6d26f407beb1a11a8eee8b38e4acd513c83b04fcede8ffd79b922b6e2b631cae8210db3b282300188 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
28cf2ce2fb3a4bb3ef0e0f18b9981348baafeaecc951760e190fa3455395061fdbe53e8d8ffbc2abf6a78d1f34fa3d7f1c72bf282f8d43791bd97cde99598452 , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
69190f521355fd543b35527edbe6411c5054ab7a0e38594399fe935c29b3698a0fcb94b80018ebadd7d7d169f47e4c4419d15d155e250f4ccc7944df3ed09be7 , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
6ba507780f9de727e27d416543f5497d7db320e047a417771c975523a02004efeef47ecbfc5f853dcbdf2377839af7a88384d695a8584e17640f71da817c34f5 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
7360cc448801b2e2ae087d38e5d87fd22977293994d92e940eaaa92eb87e956672cc0ebdd30414b272090c913c58f54ae8a5b1b8e90f91130ec4df531ceb7931 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
d246214d00927e9ef8b90ff68e6a6b3607b5c1a6d091760b92a96538a25dc6c6e4103c6228d662b4e3ad085eb5b0fa9903ae62163f4d56a5477752428ec7c202 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
a5d52c688755867659089e9c791a3bcaa0c3786dc9975f29df464b63724b750099a472731390aebc3fd02789ecc8a776238f7c16022ad71fa89cca6943ff6cc3 , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
7aa1d7447c5ebfdee406e6e5d410bfb7fa32344e214d832f8c8f1c7d02c835a95da8533a0d902f77e9c6eaa0d1dd68455b3826e87bc9b590afb82fb58f2728cd , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
be3cecde50cc061bcc822a6654fd2cd679b60d4bfbe7edf6a978b37a13ab4d8bdb479864b5dc2adb545bab7b8e7fc2f3b1c7c84ef1f0d9a7fd9205b1d49f8ee1 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
0cfed64e96ff68f8a644324da1f83b47fd7221668083a4bfc42f18af4de19bd10fbc40a24d2dbd0c0f31fab9849e4d6cf82c60e5f353b425b6412ca534cabea6 , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
2803caa7bce9feeda0cc24314596c90c4f020b3e2765faed4fa92f346bb1393ee5956fc923e0f8cfe786eb2b0269649b23f2dd1d050e24480f299de84b762683 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
cf99b280e28daa884097936aa36ca86de064eb38d17f663f8ee5547f42a877cffec8bbb3c98d1918b3312e53f93d5a6744e0c4e215eafa9955cef694d954be36 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
5bc91e0110d0a540744e42e2c55b0e6a001afa79968967797784023db142ead185c4fb2c545e2ff1d070cedca0f9d3181c4ffe3c59b1363f7c55bb3ab53f21c3 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
9510af58dc56437ebc9facc62701d8785ffce44eb8b5567b335b327ff7d728f6159fcfc158d3c9b28bfa81cefcb848e5f3d6dd79527fcf18b2568f1d54d8fd9e , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
2d58316bb3cf46ae929f9cb09988c4c66555fff4b7b4ecaa7a26cb0e1ab9337949af59f0dee9494654d99a19fdef247347a2edb64c2d3040dfcc5283800c045c , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
3cb7d39091f1007f2d967bd6474a928bef7160b7fd133ffa69bafb1c31ea83ebd9262c199f7c26682f8bdb804dd824ee56718328dd318403b7d44a8c8646706e , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
ddc12628bc805c8f507f2ca1c92ef221eecafd8c31af16ce4d5231a3860220b62f9ab2c6834371c002a3d72f15c9a8cd6e85a36871b9dfa3728a52cb30077540 , b'28850030953825953415718472673536302357692434856824022764723873043969111123269' ,0,11
03348727a6ff084f1b8cdb448b4b931fa6af7024ff3b2d83111b748198fec400cd960c67e52d0b1bf587b5fa9ec5c57d47d807975fc2c56861956cd213b851f4 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
815007b7f639e1fe79b64d66a5cebff474d68d342e0bb16f3af31ea63211efc3e375f37f53747c1b5b7e4cef20a06cd4bea13ba5cfb651c64455d054c3eac2f8 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
2c02117d21c033e848ad3601ff2786341f818089ecf113b1d19f010fe0ea7cc02878a87b5b0fbfc7991fbec9875e1d967e0fcc63ce40a1558f5a3bd15b9f8b7c , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
65e15f121f31aca8ce8db45a9d98d8addcdb6a560b4b8a07a0ffa3f7ff090daf8d9d95aeefdad383fb613b494cce771163b3035b2b971fdf7b77ae5f6a4fd2df , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
4c054a444be957a779ac770ff59ec2300e37512e12524f5b8a0f97e03d08449e97aa386f2f1579f8cc5c88731db5bbbab8f13f9b0d309141f42baeb134b480a7 , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
9f5ce69ce9e9883c833e443ccd699cf34a0b269838ea2fbb626cfb5745d192e129d82b245d46e2015c0c13e2dcfac034ee7f0bc06d4fcebf20120b245e35abe4 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
0022c585496722659dcff7acb61273a05c756ef9f841b04ee6c8a2bde970b1b3a6500fc5299056b7e85850be6c5ed1e21167fbb705de72526b691337de9bf56b , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
d184040c759f67adae703efb5c28c1dce5cd276480eeeafc63aeb770f3758b13083f1227ab8a23507f92ebcf9515e3a9575e92bfd60065a108129c9fb307a713 , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
2d6e14594450b4d165bc8ad60cbac8f359eb677f3faa516ad7ef4582bf47c1a27445d7e10860b4a9e5afb3ecf6d1134c3074e807f73f0baddce6dfe1a7c4c6e5 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
2f26c56c52f8cfdcdf44b99d5065bc12d7f68d41b29f0c690f509dce3de7cac37de9eb73fce8f566668aaf8855c98ecd515aba3ac68ec73942a923d4ce229636 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
29c73c7a75700b8eb93ecd153a368bae2f7df435ec14d8993d0c8f997b5c429b1b0d286d0707f9e0dc54bb35b66893b8d131b275d6a5c8321f73ea3909a859f9 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
edd294a4c881e82f3e8c11c330de869afaf53ac6a294665cf88b94ab23a3d9a65d536e8fa92d69fe2436e96807c07ff2cc6dfa09907d2fd8e01cfb97a5e4ce47 , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
